ts,ta,tg,tc
1652056768.219279, 0.853575845689727, 18.00589557506463, 17.66284918047713
1652056768.268575, 0.8800455371005238, 18.009764471073627, 17.667170092394166
1652056768.3195748, 0.8594539729333146, 18.011916824290484, 17.66886756726334
1652056768.368686, 0.8286577583319508, 18.01954288964449, 17.67572518701824
1652056768.4195209, 0.8086785952936564, 18.02250111054852, 17.678224660243426
1652056768.469894, 0.912064198160467, 18.02782201055644, 17.68550685430852
1652056768.5188231, 0.8326943454035609, 18.03325857569038, 17.68924729108464
1652056768.569994, 0.8706831753792232, 18.040370637367037, 17.69697688812728
1652056768.619776, 0.8558435474455673, 18.046217169750967, 17.70240969730486
1652056768.669256, 0.8468072863715984, 18.049545145383764, 17.70549038820352
1652056768.719943, 0.8856197606842678, 18.05480407289976, 17.71142038665545
1652056768.770278, 0.8291832780894036, 18.057205944166967, 17.712645490845418
1652056768.820126, 0.8213243104684037, 18.060204805853818, 17.71542719594611
1652056768.8706121, 0.8350651844218158, 18.066161916380754, 17.721539981741575
1652056768.9206018, 0.831116076691708, 18.07110625055518, 17.72630644707791
1652056768.9694328, 0.844672400977833, 18.076166744573918, 17.731536857701993
1652056769.020376, 0.8342902216861199, 18.08071385277715, 17.73578538015533
1652056769.0704498, 0.8568879357994172, 18.084377233256436, 17.739827447307295
1652056769.120518, 0.8261581301020768, 18.09046322953239, 17.745177127543784
1652056769.170895, 0.8522149950015815, 18.09455586950182, 17.749709052011816
1652056769.2209768, 0.8219343999435523, 18.100319074655292, 17.754751381161057
1652056769.27109, 0.8524191161172487, 18.104768231239056, 17.759721248936618
1652056769.319896, 0.8291983875378249, 18.112444980851464, 17.76678004898519
1652056769.370899, 0.8749467282489783, 18.114119322897178, 17.769335871004213
1652056769.421345, 0.837609499426545, 18.11872179240719, 17.773099546547577
1652056769.4712238, 0.8601940543817651, 18.121830634147127, 17.77659790255182
1652056769.521092, 0.8224185290292777, 18.12728039938296, 17.78118316197589
1652056769.571449, 0.8740280270625272, 18.129907483665708, 17.784789894533645
1652056769.6215081, 0.8490989446363956, 18.13419339469469, 17.788491505693525
1652056769.671815, 0.8837541228417105, 18.136937540980124, 17.791873872617355
1652056769.721596, 0.8407758412109894, 18.140724342484354, 17.79472537245889
1652056769.7718492, 0.869819812941999, 18.145155590799373, 17.799648875242223
